NIST Atomic Spectra Database Lines Data
Y : 624 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 26]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 99000 

Query NIST Bibliographic Databases for 
Y (new window) 
Y Energy Levels  
Y Line Wavelengths and Classification  
Y Transition Probabilities  

------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |    Observed  |      Ritz    |  Rel. |    Aki    | Acc. |   Ei           Ek   | Configurations  |    Terms   |  Ji   Jk  | gi   gk |Type|    TP  |    Line  |
          |   Wavelength |   Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |                 |            |           |         |    |   Ref. |    Ref.  |
          |    Vac (nm)  |    Vac (nm)  |  (?)  |           |      |                     |                 |            |           |         |    |        |          |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Y II      |   224.376    |              |   350 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y III     |   226.211    |              |   150 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   226.227    |              |    80 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   228.504    |              | 10000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   232.063    |              |     3 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   232.802    |              | 10000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y I       |   235.4891   |              |     4 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y III     |   236.795    |              | 50000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y II      |   241.466    |              |    25 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y III     |   241.537    |              | 40000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y II      |   242.294    |              |   560 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   246.135    |              |    60 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y I       |   249.1154   |              |     5 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y I       |   268.2461   |              |    10 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y I       |   269.5000   |              |    20 |           |      |                     |                 |            |           |         |    |        |   L7610  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y I       |   269.6181   |              |    15 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y III     |   271.110    |              |  100p |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   271.134    |              |   90w |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y I       |   272.3799   |              |    25 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y I       |   273.08956  |              |     6 |           |      |                     |                 |            |           |         |    |        |   L7610  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y II      |   273.566    |              |    22 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y I       |   274.33131  |              |    40 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y I       |   276.0889   |              |    40 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y III     |   278.093    |              |     5 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y II      |   278.603    |              |    30 |           |      |                     |                 |            |           |         |    |        |   L3475  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y II      |   278.641    |              |    12 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y I       |   279.2017   |              |    10 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y III     |   279.226    |              |    70 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y II      |   280.094    |              |    30 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y III     |   280.410    |              |    20 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   280.783    |              |   100 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y I       |   281.4486   |              |    40 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y III     |   281.787    |              | 90000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y I       |   281.9680   |              |     1 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y I       |   282.33963  |              |     2 |           |      |                     |                 |            |           |         |    |        |   L7610  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y II      |   282.620    |              |    22 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   282.721    |              |    45 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   285.527    |              |    70 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   285.714    |              |    26 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   285.871    |              |    11 |           |      |                     |                 |            |           |         |    |        |   L3475  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   286.851    |              |  6000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y I       |   288.73012  |              |    10 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y II      |   289.854    |              |    18 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   289.967    |              |    14 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y III     |   291.426    |              |  6000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   291.859    |              |  1500 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   291.941    |              |  1600 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y I       |   291.9904   |              |    50 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y II      |   293.089    |              |   18w |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y III     |   294.139    |              |    15 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   294.687    |              | 99000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y I       |   294.9268   |              |    50 | 3.5e+07   |      |                     |                 |            | 3/2 - 3/2 |  4 - 4  |    |  T3464 |   L7610  |
Y III     |   294.934    |              |   20p |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y I       |   296.5830   |              |    50 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y III     |   297.129    |              |  6000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y II      |   297.478    |              |    18 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y I       |   297.5456   |              |    50 | 3.5e+07   |      |                     |                 |            | 3/2 - 5/2 |  4 - 6  |    |  T3464 |   L7610  |
Y II      |   298.142    |              |    30 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y I       |   298.5125   |              |   150 | 4.8e+07   |      |                     |                 |            | 5/2 - 7/2 |  6 - 8  |    |  T3464 |   L7610  |
Y I       |   299.61309  |              |    70 | 5.1e+06   |      |                     |                 |            | 5/2 - 3/2 |  6 - 4  |    |  T3464 |   L7610  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y I       |   299.7813   |              |   125 | 8.4e+06   |      |                     |                 |            | 3/2 - 5/2 |  4 - 6  |    |  T3464 |   L7610  |
Y I       |   300.61378  |              |    70 | 4.8e+06   |      |                     |                 |            | 3/2 - 3/2 |  4 - 4  |    |  T3464 |   L7610  |
Y III     |   301.481    |              |  1400 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   301.973    |              |  1500 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y I       |   301.9831   |              |    15 |           |      |                     |                 |            |           |         |    |        |   L7610  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y I       |   302.2605   |              |   200 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y I       |   302.31616  |              |   175 | 6.6e+06   |      |                     |                 |            | 5/2 - 5/2 |  6 - 6  |    |  T3464 |   L7610  |
Y II      |   302.737    |              |    26 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   303.747    |              |    30 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y I       |   304.572    |              |    24 |           |      |                     |                 |            |           |         |    |        |   L7593  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y I       |   304.62488  |              |   100 | 1.07e+07  |      |                     |                 |            | 5/2 - 5/2 |  6 - 6  |    |  T3464 |   L7610  |
Y I       |   304.800    |              |    12 |           |      |                     |                 |            |           |         |    |        |   L7593  |
Y I       |   305.484    |              |       | 1.9e+05   |      |                     |                 |            | 5/2 - 3/2 |  6 - 4  |    |  T3464 |     c21  |
Y II      |   305.611    |              |    60 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   308.775    |              |    60 |           |      |                     |                 |            |           |         |    |        |   L3475  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y I       |   309.26187  |              |    50 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y II      |   309.466    |              |    22 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   309.678    |              |    95 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y I       |   311.2700   |              |    11 |           |      |                     |                 |            |           |         |    |        |   L7610  |
Y II      |   311.294    |              |    55 | 1.3e+06   |      |                     |                 |            |   0 - 1   |  1 - 3  |    |  T3464 |   L3475  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y I       |   311.5186   |              |     5 |           |      |                     |                 |            |           |         |    |        |   L7593  |
Y II      |   312.968    |              |    60 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   313.084    |              |    80 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   313.608    |              |    95 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y I       |   315.65609  |              |    30 | 2.7e+05   |      |                     |                 |            | 3/2 - 5/2 |  4 - 6  |    |  T3464 |   L7610  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y I       |   317.37532  |              |     7 | 9.9e+05   |      |                     |                 |            | 3/2 - 3/2 |  4 - 4  |    |  T3464 |   L7610  |
Y II      |   317.398    |              |   110 |           |      |                     |                 |            |           |         |    |        |   L3475  |
Y II      |   318.033    |              |   220 | 3.8e+06   |      |                     |                 |            |   1 - 2   |  3 - 5  |    |  T3464 |   L3475  |
Y I       |   318.6865   |              |     2 | 1.2e+05   |      |                     |                 |            | 5/2 - 7/2 |  6 - 8  |    |  T3464 |   L7610  |
Y I       |   319.22227  |              |    50 |           |      |                     |                 |            |           |         |    |        |   L7610  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y II      |   319.654    |              |  2300 | 8.23e+07  |      |                     |                 |            |   1 - 1   |  3 - 3  |    |  T3464 |   L3475  |
Y II      |   320.119    |              |  2200 | 4.8e+07   |      |                     |                 |            |   2 - 2   |  5 - 5  |    |  T3464 |   L3475  |
Y II      |   320.425    |              |  2200 | 2.77e+08  |      |                     |                 |            |   1 - 0   |  3 - 1  |    |  T3464 |   L3475  |
Y I       |   321.0304   |              |     3 | 3.0e+05   |      |                     |                 |            | 5/2 - 5/2 |  6 - 6  |    |  T3464 |   L7610  |
Y II      |   321.762    |              |  3900 | 2.0e+08   |      |                     |                 |            |   2 - 1   |  5 - 3  |    |  T3464 |   L3475  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y I       |   322.801    |              |     2 | 1.10e+05  |      |                     |                 |            | 5/2 - 3/2 |  6 - 4  |    |  T3464 |   L7621  |
Y II      |   324.322    |              |  6200 | 2.0e+08   |      |                     |                 |            |   3 - 2   |  7 - 5  |    |  T3464 |   L3475  |
Y III     |   326.804    |              |     3 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   327.774    |              |   25l |           |      |                     |                 |            |           |         |    |        |   L2592  |
