NIST Atomic Spectra Database Lines Data
Sn : 382 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 26]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 17000 

Query NIST Bibliographic Databases for 
Sn (new window) 
Sn Energy Levels  
Sn Line Wavelengths and Classification  
Sn Transition Probabilities  

-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed  |        Ritz    |    Rel. |      Aki    | Acc. |          Ei           Ek           |    Configurations      |    Terms     |  Ji   Jk  | gi   gk |Type|    TP  |               Line  |
          |     Wavelength |     Wavelength |    Int. |      s^-1   |      |         (eV)         (eV)          |                        |              |           |         |    |   Ref. |               Ref.  |
          |      Vac (nm)  |      Vac (nm)  |    (?)  |             |      |                                    |                        |              |           |         |    |        |                     |
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Sn V      |    130.220     |                |     100 |             |      |                                    |                        |              |           |         |    |        |              L4099  |
Sn III    |    130.597     |                |    1000 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn IV     |    131.455     |                |    1000 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn II     |    131.659     |                |      20 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
Sn III    |    132.734     |                |    1000 |             |      |                                    |                        |              |           |         |    |        |                u14  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn III    |    133.470     |                |     200 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    134.605     |                |     200 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    134.765     |                |    1000 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    136.971     |                |     200 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    138.674     |                |    1000 |             |      |                                    |                        |              |           |         |    |        |                u14  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn II     |    140.052     |                |      25 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
Sn III    |    141.061     |                |     500 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn IV     |    143.752     |                |    1000 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    144.977     |                |     200 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn II     |    147.515     |                |      20 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn II     |    148.922     |                |       9 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
Sn IV     |    153.290     |                |     100 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    157.036     |                |    1000 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    167.429     |                |      50 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn II     |    169.947     |                |       7 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn I      |    173.361     |    173.363     |    500w |             |      |    0.2097572    -     7.36146      |   5s2.5p2 - 5s2.5p.9s  |  3P  - 3P*   |   1 - 2   |  3 - 5  |    |        |  L3936,L3149,L7378  |
Sn I      |    173.72436   |    173.72439   |    710r |             |      |    0.000000     -     7.136833     |   5s2.5p2 - 5s2.5p.10d |  3P  - 3D*   |   0 - 1   |  1 - 3  |    |        |  L3936,L3149,L7378  |
Sn I      |    175.14880   |    175.14874   |    880r |             |      |    0.000000     -     7.078794     |   5s2.5p2 - 5s2.5p.9d  |  3P  - 3D*   |   0 - 1   |  1 - 3  |    |        |  L3936,L3149,L7378  |
Sn I      |    175.352     |    175.363     |    690w |             |      |    0.4249773    -     7.49510      |   5s2.5p2 - 5s2.5p.8d  |  3P  - 3D*   |   2 - 3   |  5 - 7  |    |        |  L3936,L3149,L7378  |
Sn II     |    175.800     |                |       7 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn I      |    176.49391   |    176.49391   |   1500r |             |      |    0.000000     -     7.0248426    |   5s2.5p2 - 5s2.5p.6d  |  3P  - 1P*   |   0 - 1   |  1 - 3  |    |        |  L3936,L3149,L7378  |
Sn I      |    177.33603   |    177.33605   |     960 |             |      |    0.000000     -     6.9914825    |   5s2.5p2 - 5s2.5p.10s |  3P  - 3P*   |   0 - 1   |  1 - 3  |    |        |  L3936,L3149,L7378  |
Sn I      |    179.07835   |    179.07830   |   1900r |             |      |    0.2097572    -     7.133220     |   5s2.5p2 - 5s2.5p.10d |  3P  - a 3P* |   1 - 2   |  3 - 5  |    |        |  L3936,L3149,L7378  |
Sn I      |    180.46343   |    180.46332   |   5000r |             |      |    0.2097572    -     7.080084     |   5s2.5p2 - 5s2.5p.9d  |  3P  - b 3P* |   1 - 2   |  3 - 5  |    |        |  L3936,L3149,L7378  |
Sn I      |    180.49717   |    180.49719   |     630 |             |      |    0.2097572    -     7.078794     |   5s2.5p2 - 5s2.5p.9d  |  3P  - 3D*   |   1 - 1   |  3 - 3  |    |        |  L3936,L3149,L7378  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn II     |    181.134     |                |      15 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
Sn III    |    181.171     |                |     500 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn I      |    181.30157   |    181.30154   |    1400 |             |      |    0.000000     -     6.8385626    |   5s2.5p2 - 5s2.5p.9s  |  3P  - 3P*   |   0 - 1   |  1 - 3  |    |        |  L3936,L3149,L7378  |
Sn I      |    181.57659   |    181.57654   |   2200r |             |      |    0.000000     -     6.8282054    |   5s2.5p2 - 5s2.5p.7d  |  3P  - b 3D* |   0 - 1   |  1 - 3  |    |        |  L3936,L3149,L7378  |
Sn I      |    181.92611   |    181.926100  |    2200 |             |      |    0.2097572    -     7.0248426    |   5s2.5p2 - 5s2.5p.6d  |  3P  - 1P*   |   1 - 1   |  3 - 3  |    |        |  L3936,L3149,L7378  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
