NIST Atomic Spectra Database Lines Data
Sr : 590 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 26]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 46000 

Query NIST Bibliographic Databases for 
Sr (new window) 
Sr Energy Levels  
Sr Line Wavelengths and Classification  
Sr Transition Probabilities  

---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed  |        Ritz    |     Rel. |    Aki    | Acc. |          Ei           Ek           | Configurations            |    Terms          |  Ji   Jk  | gi   gk |Type|    TP  |    Line  |
          |     Wavelength |     Wavelength |     Int. |    s^-1   |      |         (eV)         (eV)          |                           |                   |           |         |    |   Ref. |    Ref.  |
          |      Vac (nm)  |      Vac (nm)  |     (?)  |           |      |                                    |                           |                   |           |         |    |        |          |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Sr I      |    221.1999    |    221.20063   |          | 8.5e+05   | B'   |    0.000000     -     5.605056     |    5s2 - 5s.15p           |  1S  - 1P*        |   0 - 1   |  1 - 3  |    |  T4337 |   L7603  |
          |                |                |          |           |      |                                    |                           |                   |           |         |    |        |          |
Sr I      |    221.5575    |    221.557929  |          |           |      |    0.000000     -     5.59601704   |    5s2 - 5s.15s           |  1S  - 1S         |   0   0   |  1 - 1  | 2P |        |  L14021  |
Sr I      |    221.8507    |    221.85105   |          | 1.17e+06  | B'   |    0.000000     -     5.588623     |    5s2 - 5s.14p           |  1S  - 1P*        |   0 - 1   |  1 - 3  |    |  T4337 |   L7603  |
Sr IV     |    221.868     |                |       20 |           |      |                                    |                           |                   |           |         |    |        |   L3647  |
Sr III    |    222.019     |                |       50 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr III    |    222.074     |                |       50 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
          |                |                |          |           |      |                                    |                           |                   |           |         |    |        |          |
Sr I      |    222.3256    |    222.323738  |          |           |      |    0.000000     -     5.57674120   |    5s2 - 5s.14s           |  1S  - 1S         |   0   0   |  1 - 1  | 2P |        |  L14021  |
Sr I      |    222.6996    |    222.69980   |          | 1.57e+06  | B'   |    0.000000     -     5.567324     |    5s2 - 5s.13p           |  1S  - 1P*        |   0 - 1   |  1 - 3  |    |  T4337 |   L7603  |
Sr IV     |    223.110     |                |       20 |           |      |                                    |                           |                   |           |         |    |        |   L3647  |
Sr I      |    223.3465    |    223.345555  |          |           |      |    0.000000     -     5.55122732   |    5s2 - 5s.13s           |  1S  - 1S         |   0   0   |  1 - 1  | 2P |        |  L14021  |
Sr I      |    223.5665    |    223.56547   |          |           |      |    0.000000     -     5.5457666    |    5s2 - 4d2              |  1S  - 3P         |   0 - 2   |  1 - 5  | 2P |        |  L14021  |
