NIST Atomic Spectra Database Lines Data
Li : 1151 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 21]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 3600 

Query NIST Bibliographic Databases for 
Li (new window) 
Li Energy Levels  
Li Line Wavelengths and Classification  
Li Transition Probabilities  

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |              Ritz    |  Rel. |     Aki    | Acc. |                Ei           Ek                 |   Configurations    |    Terms   |  Ji   Jk   | gi   gk |Type|            TP  |         Line  |
          |           Wavelength |           Wavelength |  Int. |     s^-1   |      |               (eV)         (eV)                |                     |            |            |         |    |           Ref. |         Ref.  |
          |            Vac (nm)  |            Vac (nm)  |  (?)  |            |      |                                                |                     |            |            |         |    |                |               |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |                      |                      |       |            |      |                                                |                     |            |            |         |    |                |               |
          |                      |                      |       |            |      |                                                |                     |            |            |         |    |                |               |
Li III    |        48.3          |        48.217964380  |       |  6.9631e+07| AA   |   (91.843025004)      -    (117.55630265)      |       2p - 5s       |  2P* - 2S  | 3/2 - 1/2  |  4 - 2  |    |          T8637 |        L3698  |
Li III    |        54.00         |        53.99511279   |       |  1.3936e+09| AA   |   (91.839347830)      -    (114.80146128)      |       2p - 4d       |  2P* - 2D  | 1/2 - 3/2  |  2 - 4  |    |          T8637 |        L7397  |
Li III    |        54.00         |        53.99572092   |       |  7.8385e+08| AA   |   (91.83960721)       -    (114.801462045)     |       2s - 4p       |  2S  - 2P* | 1/2 - 3/2  |  2 - 4  |    |          T8637 |        L7397  |
Li III    |        54.00         |        53.99611495   |       |  6.9676e+07| AA   |   (91.839347830)      -    (114.80103510)      |       2p - 4s       |  2P* - 2S  | 1/2 - 1/2  |  2 - 2  |    |          T8637 |        L7397  |
Li III    |        54.00         |        53.99680181   |       |  7.8383e+08| AA   |   (91.83960721)       -    (114.801002399)     |       2s - 4p       |  2S  - 2P* | 1/2 - 1/2  |  2 - 2  |    |          T8637 |        L7397  |
          |                      |                      |       |            |      |                                                |                     |            |            |         |    |                |               |
Li III    |        54.00         |        54.00340067   |       |  1.6716e+09| AA   |   (91.843025004)      -    (114.80161446)      |       2p - 4d       |  2P* - 2D  | 3/2 - 5/2  |  4 - 6  |    |          T8637 |        L7397  |
Li III    |        54.00         |        54.00376100   |       |  2.7859e+08| AA   |   (91.843025004)      -    (114.80146128)      |       2p - 4d       |  2P* - 2D  | 3/2 - 3/2  |  4 - 4  |    |          T8637 |        L7397  |
Li III    |        54.00         |        54.004763486  |       |  1.3931e+08| AA   |   (91.843025004)      -    (114.80103510)      |       2p - 4s       |  2P* - 2S  | 3/2 - 1/2  |  4 - 2  |    |          T8637 |        L7397  |
Li III    |        72.91         |        72.88972306   |       |  4.3688e+09| AA   |   (91.839347830)      -    (108.8491793046)    |       2p - 3d       |  2P* - 2D  | 1/2 - 3/2  |  2 - 4  |    |          T8637 |        L7397  |
Li III    |        72.91         |        72.8908269    |       |  1.8202e+09| AA   |   (91.83960721)       -    (108.84918110)      |       2s - 3p       |  2S  - 2P* | 1/2 - 3/2  |  2 - 4  |    |          T8637 |        L7397  |
          |                      |                      |       |            |      |                                                |                     |            |            |         |    |                |               |
Li III    |        72.91         |        72.89405309   |       |  1.7063e+08| AA   |   (91.839347830)      -    (108.84816889)      |       2p - 3s       |  2P* - 2S  | 1/2 - 1/2  |  2 - 2  |    |          T8637 |        L7397  |
Li III    |        72.91         |        72.8954961    |       |  1.8200e+09| AA   |   (91.83960721)       -    (108.84809156)      |       2s - 3p       |  2S  - 2P* | 1/2 - 1/2  |  2 - 2  |    |          T8637 |        L7397  |
Li III    |        72.91         |        72.90392713   |       |  5.2398e+09| AA   |   (91.843025004)      -    (108.8495424070)    |       2p - 3d       |  2P* - 2D  | 3/2 - 5/2  |  4 - 6  |    |          T8637 |        L7397  |
Li III    |        72.91         |        72.90548372   |       |  8.7324e+08| AA   |   (91.843025004)      -    (108.8491793046)    |       2p - 3d       |  2P* - 2D  | 3/2 - 3/2  |  4 - 4  |    |          T8637 |        L7397  |
Li III    |        72.91         |        72.90981562   |       |  3.4111e+08| AA   |   (91.843025004)      -    (108.84816889)      |       2p - 3s       |  2P* - 2S  | 3/2 - 1/2  |  4 - 2  |    |          T8637 |        L7397  |
          |                      |                      |       |            |      |                                                |                     |            |            |         |    |                |               |
Li II     |        80.0          |                      |       |            |      |                                                |                     |            |            |         |    |                |        L3698  |
Li II     |        82.0          |        82.2176       |     * |  4.5196e+07| AAA  |    59.020812          -      74.100813         |    1s.2s - 1s.6p    |  3S  - 3P* |   1 - 2    |  3 - 5  |    |       T8636c73 |        L3698  |
Li II     |        82.0          |        82.2181       |     * |  4.5196e+07| AAA  |    59.020812          -      74.100730         |    1s.2s - 1s.6p    |  3S  - 3P* |   1 - 1    |  3 - 3  |    |       T8636c73 |        L3698  |
Li II     |        82.0          |        82.2183       |     * |  4.5197e+07| AAA  |    59.020812          -      74.100683         |    1s.2s - 1s.6p    |  3S  - 3P* |   1 - 0    |  3 - 1  |    |       T8636c73 |        L3698  |
Li II     |        86.1          |        86.1328       |     * |  7.6775e+07| AAA  |    59.020812          -      73.415341         |    1s.2s - 1s.5p    |  3S  - 3P* |   1 - 2    |  3 - 5  |    |       T8636c73 |        L3698  |
          |                      |                      |       |            |      |                                                |                     |            |            |         |    |                |               |
Li II     |        86.1          |        86.1334       |     * |  7.6777e+07| AAA  |    59.020812          -      73.415258         |    1s.2s - 1s.5p    |  3S  - 3P* |   1 - 1    |  3 - 3  |    |       T8636c73 |        L3698  |
Li II     |        86.1          |        86.1336       |     * |  7.6778e+07| AAA  |    59.020812          -      73.415211         |    1s.2s - 1s.5p    |  3S  - 3P* |   1 - 0    |  3 - 1  |    |       T8636c73 |        L3698  |
Li II     |        90.55         |                      |       |            |      |                                                |                     |            |            |         |    |                |        L3698  |
